ID,lat_mod,lon_mod,area_mod,Station Name,River Name,Memo
1506,37.211,140.401,774.769,玉城橋,阿武隈川,
1507,37.272,140.407,845.243,小作田,阿武隈川,
1508,37.3,140.389,887.355,須賀川,阿武隈川,
1509,37.346,140.374,1271.624,御代田,阿武隈川,
1510,37.408,140.409,1856.456,阿久津,阿武隈川,
1511,37.516,140.405,2253.115,本宮,阿武隈川,
1512,37.595,140.462,2373.739,二本松,阿武隈川,
1513,37.727,140.473,2915.093,黒岩,阿武隈川,
1514,37.75,140.469,3160.675,福島,阿武隈川,
1515,37.83,140.519,3632.684,伏黒,阿武隈川,
1516,37.868,140.611,4024.138,八幡,阿武隈川,
1517,37.922,140.762,4118.227,丸森,阿武隈川,
1518,37.959,140.792,4319.469,笠松,阿武隈川,
1519,38.019,140.802,4379.201,江尻,阿武隈川,
1520,38.096,140.872,5258.721,岩沼,阿武隈川,
1521,38.049,140.911,5263.56,荒浜,阿武隈川,
1522,37.119,140.235,153.724,白河,阿武隈川,
1523,37.157,140.384,1.785,滑津,阿武隈川,
1524,37.872,140.565,14.174,森山,滝川,
1525,37.859,140.549,6.672,伊達崎,佐久間川,
1526,37.817,140.561,11.763,保原,東根川,
1527,37.838,140.51,2.802,万正寺,産ヶ沢川,
1528,37.912,140.426,183.812,秋庭,摺上川,
1529,37.842,140.441,221.758,西根上堰,摺上川,
1530,37.84,140.446,224.456,西根上堰取水,摺上川,
1531,37.83,140.456,239.758,西根下堰,摺上川,
1532,37.827,140.457,239.91,西根下堰取水,摺上川,
1533,37.811,140.495,307.991,瀬ノ上,摺上川,
1534,37.656,140.458,27.8,松川町,水原川,
1535,37.561,140.418,65.796,杉田,杉田川,
1536,37.519,140.391,25.392,本宮（安達太良川）,安達太良川,
1537,37.475,140.375,181.119,荒井,五百川,
1538,37.442,140.39,30.85,日和田,藤田川,
1539,37.415,140.362,69.135,富田,逢瀬川,
1540,37.437,140.648,63.612,常葉,大滝根川,
1541,37.424,140.525,187.332,光大寺,大滝根川,
1542,37.37,140.429,242.213,赤沼,大滝根川,
1543,37.441,140.563,162.632,中島,大滝根川,
1544,37.404,140.475,227.667,三春ダム,大滝根川,
1545,37.366,140.363,80.717,成山,笹原川,
1546,37.322,140.345,39.489,関下,滑川,
1547,37.289,140.354,288.799,西川（県）,釈迦堂川,
1548,37.124,140.209,11.299,乙姫橋,谷津田川,
1549,37.682,140.327,34.398,土湯,荒川,
1550,37.736,140.389,66.152,上名倉,荒川,
1551,37.751,140.453,182.66,八木田,荒川,
1552,37.781,140.443,74.086,清水,松川,
1553,37.718,140.451,20.653,永井川,濁川,
1554,37.676,140.615,56.089,川俣,広瀬川,
1555,37.732,140.607,87.963,月舘,広瀬川,
1556,37.839,140.615,225.084,大関,広瀬川,
1557,37.756,140.402,94.668,舘ノ下,須川,
1558,37.682,140.327,5.573,東鴉川,東鴉川,
1559,37.581,140.543,135.231,西谷,口太川,
1560,37.582,140.513,140.255,移川,移川,
1561,37.415,140.608,52.684,牧野,牧野川,
1562,37.366,140.402,132.553,田村,谷田川,
1563,37.287,140.353,286.969,西川,釈迦堂川,
1564,37.2,140.294,83.77,大信,隈戸川,
1565,37.142,140.415,423.426,小金石,社川,
1566,37.119,140.417,223.243,福貴作,社川,
1567,37.065,140.311,102.196,中寺,社川,
1568,37.061,140.374,126.516,社川,社川,
1569,37.147,140.453,170.898,石川,今出川,
1570,37.288,140.217,28.752,長沼,江花川,
1571,37.441,140.479,4.753,雁木田,桜川,
1572,37.731,140.445,17.128,大森,大森川,
1573,37.761,140.377,32.936,天戸川,天戸川,
1574,37.847,140.594,14.202,東土橋,伝樋川,
1575,37.75,140.387,24.899,水保,白津川,
1576,37.799,140.462,20.936,沖高,八反田川,
1577,37.131,140.125,24.676,一ノ又橋,堀川,
1578,37.136,140.194,3.223,堀川橋,堀川,
1579,37.128,140.18,36.412,水防新田橋,堀川,
1580,37.614,140.449,21.105,油井,油井川,
1581,37.79,140.911,97.282,中村,宇多川,
1582,37.719,140.857,79.828,一の堰,真野川,
1583,37.707,140.959,144.497,小島田堰,真野川,
1584,37.651,140.958,205.453,原町,新田川,
1585,37.645,140.958,37.133,北町,水無川,
1586,37.641,140.953,17.601,大木戸,大木戸川,
1587,37.495,141.011,149.567,請戸,請戸川,
1588,37.485,140.997,255.305,高瀬,高瀬川,
1589,37.275,140.994,253.959,木戸,木戸川,
1590,37.056,140.905,612.111,鎌田,夏井川,
1591,37.06,140.929,649.669,中神谷,夏井川,
1592,37.135,140.851,384.247,小川,夏井川,
1593,37.108,140.963,49.051,戸田,仁井田川,
1594,37.06,140.973,83.134,下神谷,仁井田川,
1595,37.08,140.976,56.575,須賀橋,仁井田川,
1596,37.065,140.838,85.289,好間,好間川,
1597,37.28,140.628,9.29,小野新町,右支夏井川,
1598,37.033,140.931,12.198,上高久,滑津川,
1599,37.033,140.842,15.435,内郷,新川,
1600,37.051,140.886,30.325,梅本,新川,
1601,37.275,140.604,6.338,赤沼,黒森川,
1602,37.083,140.568,130.356,古殿,鮫川,
1603,36.919,140.778,550.294,松原,鮫川,
1604,36.988,140.866,37.846,下船尾,藤原川,
1605,36.957,140.881,73.905,南富岡,藤原川,
1606,36.955,140.828,20.104,田部,釜戸川,
1607,36.983,140.895,20.109,鹿島,矢田川,
1608,37.877,140.92,6.789,砂子田,砂子田川,
1609,37.604,140.955,48.569,太田,太田川,
1610,36.888,140.774,24.598,窪田,蛭田川,
1611,37.832,140.916,1.186,塚部,地蔵川,
1612,37.806,140.912,12.909,高池,小泉川,
1613,37.567,140.984,27.989,小高,小高川,
1614,37.449,141.008,22.757,双葉,前田川,
1615,37.392,140.981,54.43,落合,熊川,
1616,37.342,141.01,58.677,富岡,富岡川,
1617,37.205,140.993,24.135,浅見,浅見川,
1618,37.154,140.983,25.888,大久,大久川,
1619,36.553,140.427,950.768,富岡,久慈川,
1620,36.495,140.568,1426.089,榊橋,久慈川,
1621,36.994,140.399,108.394,近津,久慈川,
1622,36.954,140.411,1.058,大町,久慈川,
1623,36.869,140.417,390.429,滝ノ沢,久慈川,
1624,36.816,140.382,511.265,下野宮,久慈川,
1625,36.744,140.383,798.268,下津原橋,久慈川,
1626,36.956,140.426,184.593,板庭,川上川,
1627,37.494,139.913,72.962,新湯川上流,阿賀野川管内,
1628,37.496,139.912,72.992,旧湯川,阿賀野川管内,
1629,37.505,139.91,1.018,柳橋,阿賀野川管内,
1630,37.495,139.911,75.01,新湯川可動堰上流,阿賀野川管内,
1631,37.209,139.773,256.771,田島,阿賀川,
1632,37.263,139.877,532.384,若水,阿賀川,
1633,37.393,139.926,884.133,小谷,阿賀川,
1634,37.404,139.92,893.627,馬越,阿賀川,
1635,37.478,139.894,1.295,三本松,阿賀川,
1636,37.557,139.858,1284.469,宮古,阿賀川,
1637,37.61,139.819,2718.454,山科,阿賀川,
1638,37.213,139.789,261.864,田島,阿賀川,
1639,37.157,139.729,106.209,関本,阿賀川,
1640,37.577,139.768,2769.955,片門,只見川,
1641,37.7,139.852,36.256,半在家,濁川,
1642,37.652,139.856,140.023,山郷道下,濁川,
1643,37.637,139.874,42.917,高吉,田付川,
1644,37.59,139.898,907.346,東大橋,日橋川,
1645,37.592,139.885,1049.31,南大橋,日橋川,
1646,37.303,139.937,180.266,鶴沼川,鶴沼川,
1647,37.486,139.693,137.343,滝谷,滝谷川,
1648,37.422,139.544,196.374,玉梨,野尻川,
1649,37.155,139.512,517.678,浜野,伊南川,
1650,37.246,139.542,630.693,山口,伊南川,
1651,37.326,139.339,1026.017,楢戸,伊南川,
1652,37.273,139.391,125.217,黒谷,黒谷川,
1653,37.104,139.522,189.232,舘岩,舘岩川,
1654,37.64,139.925,68.668,熊倉,大塩川,
1655,37.486,139.918,72.299,湯川橋,湯川,
1656,37.495,139.909,75.022,新湯川,湯川,
1657,37.606,140.127,276.916,渋谷,長瀬川,
1658,37.569,140.124,393.949,新堀向,長瀬川,
1659,37.519,140.131,421.145,月輪,長瀬川,
1660,37.211,139.756,17.595,高野川,高野川,
1661,37.453,139.839,122.213,高田,宮川,
1662,37.538,139.849,11.438,開津,宮川,
1663,37.65,139.781,139.85,寺内,一の戸川,
1664,37.564,139.894,60.487,溷川,溷川,
1665,37.598,140.135,104.968,酸川,酸川,
1666,37.384,140.124,19.412,舟津,舟津川,
1667,36.633,140.397,2.826,山方,久慈川,
1668,36.567,140.411,2.245,久慈川２７．５ｋ（簡）,久慈川,
1669,36.553,140.427,950.768,富岡,久慈川,
1670,36.52,140.459,957.848,久慈川２０．１ｋ（簡）,久慈川,
1671,36.504,140.473,1054.747,久慈川１７．５ｋ（簡）,久慈川,
1672,36.504,140.519,1176.601,額田,久慈川,
1673,36.502,140.54,1178.986,久慈川９．５ｋ（簡）,久慈川,
1674,36.503,140.555,232.542,久慈川８．０ｋ（簡）,久慈川,
1675,36.496,140.554,1425.337,榊橋上,久慈川,
1676,36.495,140.568,1426.089,榊橋,久慈川,
1677,36.481,140.608,6.421,久慈大橋,久慈川,
1678,36.994,140.399,108.394,近津,久慈川,
1679,36.954,140.411,1.058,大町,久慈川,
1680,36.869,140.417,390.429,滝ノ沢,久慈川,
1681,36.762,140.358,1.011,久慈川橋,久慈川,
1682,36.659,140.389,883.28,舟生橋,久慈川,
1683,36.501,140.629,-999,日立港湾,久慈川,PortRemove
1684,36.816,140.382,511.265,下野宮,久慈川,
1685,36.744,140.383,798.268,下津原橋,久慈川,
1686,36.597,140.411,926.151,岩崎,久慈川,
1687,36.511,140.579,27.521,大和田,茂宮川,
1688,36.537,140.541,194.477,機初,里川,
1689,36.708,140.504,90.53,小菅,里川,
1690,36.61,140.541,165.172,町屋,里川,
1691,36.541,140.471,90.83,常井橋,山田川,
1692,36.516,140.435,38.937,下村田,玉川,
1693,36.776,140.331,93.448,上岡,押川,
1694,36.538,140.465,40.014,大方,浅川,
1695,36.857,140.119,602.457,黒羽,那珂川,
1696,36.756,140.143,1285.319,小口,那珂川,
1697,36.594,140.178,2006.625,川堀,那珂川,
1698,36.55,140.326,2244.966,野口（那珂川）,那珂川,
1699,36.459,140.409,2451.508,常北,那珂川,
1700,36.421,140.435,2575.945,下国井,那珂川,
1701,36.389,140.473,7.862,内川内水位,那珂川,
1702,36.389,140.473,7.862,内川外水位,那珂川,
1703,36.377,140.48,2614.387,水府橋（那珂川）,那珂川,
1704,36.377,140.481,2614.387,水府橋（桜川）,那珂川,
1705,36.377,140.481,2614.387,水府橋（涸沼川）,那珂川,
1706,36.383,140.503,2652.443,早戸川水門内水位,那珂川,
1707,36.383,140.503,2652.443,早戸川水門外水位,那珂川,
1708,36.371,140.518,2733.605,勝田橋,那珂川,
1709,36.341,140.583,2802.154,湊大橋,那珂川,
1710,36.311,140.573,-999,大洗港湾,那珂川,PortRemove
1711,36.978,140.066,195.074,晩翠橋,那珂川,
1712,36.285,140.514,12.801,下石崎,涸沼川,
1713,36.321,140.564,458.815,涸沼橋,涸沼川,
1714,36.29,140.424,3.729,高橋,涸沼川,
1715,36.295,140.529,420.829,下石崎,涸沼川,
1716,36.389,140.251,48.1,間黒,涸沼川,
1717,36.339,140.28,131.179,加賀田,涸沼川,
1718,36.3,140.326,183.012,川根橋,涸沼川,
1719,36.356,140.578,45.351,関戸,中丸川,
1720,36.369,140.493,77.39,搦手橋,桜川,
1721,36.371,140.467,65.344,千波,桜川,
1722,36.55,140.326,2244.966,野口（藤井川）,藤井川,
1723,36.437,140.418,109.018,上合橋,藤井川,
1724,36.649,140.339,63.084,下檜沢,緒川,
1725,36.582,140.324,118.794,下小瀬,緒川,
1726,36.559,140.346,128.858,久根下橋,緒川,
1727,36.505,140.159,43.673,木幡大橋,逆川,
1728,36.785,140.123,13.266,箒橋,箒川,
1729,36.266,140.526,27.142,下太田,大谷川,
1730,36.298,140.431,76.531,長岡橋,涸沼前川,
1731,36.384,140.438,11.095,沢渡橋,沢渡川,
1732,36.447,140.411,19.273,西田橋,西田川,
1733,36.619,140.14,6.537,荒川橋,荒川,
1734,36.315,140.541,19.502,三又橋,石川川,
1735,36.319,140.521,13.858,入野橋,石川川,
1736,36.423,140.449,8.799,田谷町,その他,
1737,36.263,139.197,5105.694,八斗島,利根川,
1738,36.24,139.381,5894.536,古戸,利根川,
1739,36.194,139.515,6013.871,川俣,利根川,
1740,36.144,139.702,8672.362,栗橋,利根川,
1741,36.129,139.736,1.256,利根川１２７５,利根川,
1742,36.122,139.766,29.261,利根関宿,利根川,
1743,36.103,139.789,8832.593,北関宿,利根川,
1744,36.077,139.809,8836.427,利根川１１８０,利根川,
1745,35.997,139.884,8920.343,利根川１０６０,利根川,
1746,35.982,139.891,8951.104,芽吹橋,利根川,
1747,35.922,139.978,11033.573,高野,利根川,
1748,35.891,140.057,11084.525,取手,利根川,
1749,35.87,140.128,12099.037,押付,利根川,
1750,35.853,140.139,12100.016,布川,利根川,
1751,35.852,140.236,544.062,須賀,利根川,
1752,35.862,140.318,150.975,新川,利根川,
1753,35.884,140.347,12982.537,金江津,利根川,
1754,35.913,140.446,13003.419,川尻,利根川,
1755,35.911,140.496,13119.883,横利根,利根川,
1756,35.822,140.722,2.809,太田新田,利根川,
1757,35.764,140.785,15445.054,荒波,利根川,
1758,35.737,140.84,1.361,銚子,利根川,
1759,35.911,140.671,-999,鹿島港湾,利根川,PortRemove
1760,36.391,139.06,1.557,県庁裏,利根川,
1761,36.497,139.017,3164.166,大正橋,利根川,
1762,36.683,138.994,574.203,月夜野橋,利根川,
1763,36.133,139.714,8673.06,川妻給排水機場（外水位）,利根川,
1764,35.743,140.858,15502.01,河口端,利根川,
1765,35.838,140.704,13245.48,河口堰上流,利根川,
1766,36.103,139.777,8738.892,関宿水門上流,江戸川,
1767,36.102,139.778,8738.892,関宿水門下流,江戸川,
1768,36.09,139.776,12.419,西関宿,江戸川,
1769,36.075,140.219,351.32,土浦出張所,霞ヶ浦(西浦),
1770,36.028,140.295,1.867,木原,霞ヶ浦(西浦),
1771,36.139,140.34,249.819,平山,霞ヶ浦(西浦),
1772,36.009,140.374,1.23,大山,霞ヶ浦(西浦),
1773,36.128,140.39,1.322,八木蒔,霞ヶ浦(西浦),
1774,36.069,140.375,1.18,出島,霞ヶ浦(西浦),
1775,36.057,140.424,6.93,井上,霞ヶ浦(西浦),
1776,35.978,140.45,2.125,浮島,霞ヶ浦(西浦),
1777,36.038,140.404,1059.143,湖心,霞ヶ浦(西浦),
1778,35.687,139.753,2.221,麻生沖,霞ヶ浦(西浦),
1779,36.054,140.247,435.27,掛馬沖,霞ヶ浦(西浦),
1780,35.958,140.514,1593.536,牛堀,常陸利根川,
1781,35.862,140.677,2119.044,日川,常陸利根川,
1782,35.934,140.55,1646.292,潮来,常陸利根川,
1783,35.923,140.577,1649.379,十番,常陸利根川,
1784,35.842,140.708,2133.02,波崎上,常陸利根川,
1785,35.841,140.709,2133.02,波崎下,常陸利根川,
1786,35.901,140.61,1.104,賀,常陸利根川,
1787,35.937,140.497,2.035,新横利根,横利根川,
1788,36.076,139.993,38.544,三坂新田,八間堀川,
1789,36.027,139.998,51.881,水海道橋本町,八間堀川,
1790,36.027,139.998,51.881,石洗橋,八間堀川,
1791,35.908,140.117,6.911,桜が丘,北浦川,
1792,35.941,140.127,158.643,牛久沼湖面,牛久沼,
1793,36.432,140.067,162.154,田野橋,小貝川,
1794,36.392,140.032,206.261,三谷,小貝川,
1795,36.291,139.998,246.544,養蚕,小貝川,
1796,36.25,139.996,588.96,黒子,小貝川,
1797,36.107,140,705.974,上郷,小貝川,
1798,36.017,139.998,724.082,小貝川水海道,小貝川,
1799,36.004,139.993,728.541,川又,小貝川,
1800,35.925,140.128,794.675,文巻,小貝川,
1801,35.913,140.139,955.785,中郷,小貝川,
1802,35.881,140.126,983.116,戸田井,小貝川,
1803,36.456,140.083,139.235,鉄道橋下,小貝川,
1804,36.256,139.992,65.579,湛水池田谷川,小貝川,
1805,36.262,139.995,523.122,越流堤,小貝川,
1806,36.75,139.798,1065.825,佐貫（上）,鬼怒川,
1807,36.749,139.8,1065.968,佐貫（下）,鬼怒川,
1808,36.613,139.971,1193.807,宝積寺（上）,鬼怒川,
1809,36.605,139.973,1200.214,宝積寺（下）,鬼怒川,
1810,36.542,139.948,1208.452,石井（右）,鬼怒川,
1811,36.291,139.91,1564.734,川島,鬼怒川,
1812,36.225,139.911,1625.677,平方,鬼怒川,
1813,36.152,139.948,1701.955,鎌庭,鬼怒川,
1814,36.022,139.984,1780.154,鬼怒川水海道,鬼怒川,
1815,36.156,139.739,7.468,才塚橋,女沼川,
1816,35.992,139.921,246.609,法師戸水門内水位,飯沼川,
1817,35.992,139.921,246.609,法師戸水門外水位,飯沼川,
1818,36.065,139.923,4.455,幸田,飯沼川,
1819,36.022,139.916,25.207,菅生沼,飯沼川,
1820,36.068,139.931,164.883,勘助新田,飯沼川,
1821,35.896,140.037,11053.066,田中外水位,田中調節池,
1822,35.887,140.05,26.584,青山水門外水位,田中調節池,
1823,36.189,139.774,26.56,稲宮,宮戸川,
1824,36.126,139.78,89.306,宮戸川橋,宮戸川,
1825,35.959,139.929,9216.931,菅生外水位,菅生調節池,
1826,35.959,139.929,9216.931,菅生内水位,菅生調節池,
1827,36.198,139.684,199.48,第一排水門外水位,渡良瀬遊水地,
1828,36.198,139.684,199.48,第一排水門内水位,渡良瀬遊水地,
1829,36.226,139.699,38.91,第二排水門外水位,渡良瀬遊水地,
1830,36.226,139.699,38.91,第二排水門内水位,渡良瀬遊水地,
1831,36.434,139.28,470.306,高津戸,渡良瀬川,
1832,36.356,139.387,646.766,葉鹿橋,渡良瀬川,
1833,36.334,139.445,696.331,足利,渡良瀬川,
1834,36.302,139.503,757.932,早川田上,渡良瀬川,
1835,36.268,139.593,1136.729,大島,渡良瀬川,
1836,36.263,139.654,1204.728,藤岡,渡良瀬川,
1837,36.191,139.694,2610.373,古河,渡良瀬川,
1838,36.177,139.693,8.443,渡良瀬川００２０,渡良瀬川,
1839,36.445,140.591,24.519,東川根橋,新川,
1840,35.962,140.608,3.218,神宮橋,鰐川,
1841,35.929,140.616,426.453,鰐川,鰐川,
1842,36.158,140.476,107.486,巴川,巴川,
1843,36.149,140.502,122.905,北浦橋,巴川,
1844,36.195,140.448,85.295,本田橋,巴川,
1845,36.281,140.278,2.946,市野谷,巴川,
1846,36.076,140.489,11.286,小幡橋,山田川,
1847,35.873,140.197,29.21,三夜橋,新利根川,
1848,35.941,140.554,2.17,潮来大橋,前川,
1849,35.944,140.559,1.448,辻大橋,前川,
1850,35.944,140.251,122.809,小野川,小野川,
1851,35.952,140.222,61.833,正直橋,小野川,
1852,35.971,140.226,32.355,塙橋,乙戸川,
1853,36.033,140.149,3.317,乙戸,乙戸川,
1854,36.109,140.411,32.074,谷島,梶無川,
1855,36.169,140.352,74.083,小川,園部川,
1856,36.171,140.351,73.901,小川,園部川,
1857,36.22,140.283,27.284,新大谷橋,園部川,
1858,36.184,140.26,145.952,恋瀬川,恋瀬川,
1859,36.181,140.268,148.489,石岡（恋瀬川）,恋瀬川,
1860,36.238,140.202,61.221,下川橋,恋瀬川,
1861,36.22,140.209,84.222,光安寺橋,恋瀬川,
1862,36.195,140.223,133.434,五輪堂橋,恋瀬川,
1863,36.06,140.171,21.615,西根橋,花室川,
1864,36.077,140.198,350.754,匂橋,桜川,
1865,36.279,140.085,155.968,塙世橋,桜川,
1866,36.129,140.127,317.955,桜橋（田土部）,桜川,
1867,36.163,140.085,3.147,君島橋,桜川,
1868,36.364,140.106,41.234,岩瀬,桜川,
1869,36.221,140.055,233.598,筑真橋,桜川,
1870,36.347,140.08,90.724,大和橋,桜川,
1871,36.27,140.047,1.224,宮山,観音川,
1872,35.929,140.133,160.24,朝日橋,谷田川,
1873,36.001,140.078,46.119,中谷原橋,西谷田川,
1874,36.051,140.046,30.935,榎内橋,西谷田川,
1875,35.961,140.048,21.043,上谷井田,中通川,
1876,35.979,140.024,16.761,奉社,中通川,
1877,36.217,139.964,32.401,大神橋,糸繰川,
1878,36.196,139.97,38.548,宝橋,糸繰川,
